0,0,24,103,134
1,0,24,103,134
2,0,23,102,133
3,0,23,102,133
4,0,23,102,133
5,0,23,102,133
6,0,23,102,133
7,0,23,102,133
8,0,23,102,133
9,0,23,102,133
10,0,23,102,132
11,0,23,102,132
12,0,23,102,132
13,0,23,102,132
14,0,23,102,132
15,0,23,102,132
16,0,23,102,132
17,0,23,102,132
18,0,22,103,132
19,0,22,103,132
20,0,22,103,132
21,0,22,103,132
22,0,22,103,132
23,0,22,103,132
24,0,22,103,132
25,0,22,103,132
26,0,22,103,132
27,0,22,103,132
28,0,22,103,133
29,0,22,103,133
30,0,22,103,133
31,0,22,103,133
32,0,22,103,133
33,0,22,102,133
34,0,23,102,133
35,0,23,102,133
36,0,23,102,133
37,0,23,102,133
38,0,23,102,133
39,0,23,102,133
40,0,23,102,133
41,0,23,102,133
42,0,23,102,133
43,0,23,102,133
44,0,23,102,133
45,0,23,102,133
46,0,23,102,133
47,0,23,102,133
48,0,24,103,134
49,0,24,103,134
0,1,24,103,134
1,1,24,103,134
2,1,23,102,133
3,1,23,102,133
4,1,23,102,133
5,1,23,102,133
6,1,23,102,133
7,1,23,102,133
8,1,23,102,133
9,1,23,102,133
10,1,23,102,132
11,1,23,102,132
12,1,23,102,132
13,1,23,102,132
14,1,23,102,132
15,1,23,102,132
16,1,23,102,132
17,1,23,102,132
18,1,22,103,132
19,1,22,103,132
20,1,22,103,132
21,1,22,103,132
22,1,22,103,132
23,1,22,103,132
24,1,22,103,132
25,1,22,103,132
26,1,22,103,132
27,1,22,103,132
28,1,22,103,133
29,1,22,103,133
30,1,22,103,133
31,1,22,103,133
32,1,22,103,133
33,1,22,102,133
34,1,23,102,133
35,1,23,102,133
36,1,23,102,133
37,1,23,102,133
38,1,23,102,133
39,1,23,102,133
40,1,23,102,133
41,1,23,102,133
42,1,23,102,133
43,1,23,102,133
44,1,23,102,133
45,1,23,102,133
46,1,23,102,133
47,1,23,102,133
48,1,23,102,133
49,1,23,102,133
0,2,24,103,134
1,2,24,103,134
2,2,23,102,133
3,2,23,102,133
4,2,23,102,133
5,2,23,102,133
6,2,23,102,133
7,2,23,102,133
8,2,23,102,133
9,2,23,102,133
10,2,23,102,132
11,2,23,102,132
12,2,23,102,132
13,2,23,102,132
14,2,23,102,132
15,2,23,102,132
16,2,23,102,132
17,2,23,102,132
18,2,23,102,132
19,2,23,102,132
20,2,23,102,132
21,2,23,102,132
22,2,23,102,132
23,2,23,102,132
24,2,23,102,132
25,2,23,102,132
26,2,23,102,132
27,2,23,102,132
28,2,23,102,132
29,2,23,102,132
30,2,23,102,132
31,2,23,102,132
32,2,23,102,132
33,2,23,102,132
34,2,23,102,133
35,2,23,102,133
36,2,23,102,133
37,2,23,102,133
38,2,23,102,133
39,2,23,102,133
40,2,23,102,133
41,2,23,102,133
42,2,23,102,133
43,2,23,102,133
44,2,23,102,133
45,2,23,102,133
46,2,23,102,133
47,2,23,102,133
48,2,23,102,133
49,2,23,102,133
0,3,23,102,133
1,3,23,102,133
2,3,23,102,133
3,3,23,102,133
4,3,23,102,133
5,3,23,102,133
6,3,23,102,133
7,3,23,102,133
8,3,23,102,133
9,3,23,102,133
10,3,23,102,132
11,3,23,102,132
12,3,23,102,132
13,3,23,102,132
14,3,23,102,132
15,3,23,102,132
16,3,23,102,132
17,3,23,102,132
18,3,23,102,132
19,3,23,102,132
20,3,23,102,132
21,3,23,102,132
22,3,23,102,132
23,3,23,102,132
24,3,23,102,132
25,3,23,102,132
26,3,23,102,132
27,3,23,102,132
28,3,23,102,132
29,3,23,102,132
30,3,23,102,132
31,3,23,102,132
32,3,23,102,132
33,3,23,102,132
34,3,23,102,133
