0,0,128,120,97
1,0,122,113,91
2,0,133,123,102
3,0,140,129,109
4,0,145,134,114
5,0,137,125,104
6,0,118,106,85
7,0,124,111,92
8,0,135,122,105
9,0,111,97,81
10,0,91,76,62
11,0,101,84,72
12,0,98,80,70
13,0,97,77,67
14,0,105,84,72
15,0,112,90,75
16,0,124,101,82
17,0,137,115,93
18,0,131,111,86
19,0,139,119,93
20,0,144,124,97
21,0,138,120,92
22,0,151,134,107
23,0,160,143,117
24,0,143,124,100
25,0,125,106,82
26,0,124,104,80
27,0,120,100,76
28,0,115,95,71
29,0,115,96,74
30,0,122,103,86
31,0,113,96,83
32,0,95,81,71
33,0,83,71,65
34,0,79,70,65
35,0,68,61,58
36,0,63,58,55
37,0,63,59,56
38,0,66,61,57
39,0,71,65,60
40,0,68,62,56
41,0,65,57,52
42,0,61,52,47
43,0,66,57,51
44,0,83,73,66
45,0,89,77,70
46,0,88,75,67
47,0,88,74,64
48,0,88,73,60
49,0,102,84,70
0,1,127,118,94
1,1,121,110,88
2,1,131,120,99
3,1,137,126,106
4,1,141,129,109
5,1,140,127,107
6,1,132,120,99
7,1,133,120,101
8,1,134,121,104
9,1,105,92,77
10,1,86,71,58
11,1,89,72,61
12,1,90,72,63
13,1,92,72,63
14,1,97,76,65
15,1,106,84,70
16,1,119,96,78
17,1,131,109,88
18,1,129,108,85
19,1,134,114,88
20,1,139,119,92
21,1,133,113,86
22,1,145,126,100
23,1,153,134,109
24,1,137,118,93
25,1,118,99,75
26,1,114,94,70
27,1,108,88,64
28,1,108,88,64
29,1,114,94,74
30,1,126,107,92
31,1,120,103,91
32,1,100,86,77
33,1,86,74,67
34,1,76,67,62
35,1,65,58,54
36,1,62,57,52
37,1,65,60,55
38,1,66,60,55
39,1,68,61,55
40,1,69,61,55
41,1,70,61,55
42,1,67,58,52
43,1,68,58,51
44,1,79,67,60
45,1,85,73,64
46,1,85,72,61
47,1,92,78,65
48,1,107,91,76
49,1,108,91,75
0,2,119,108,85
1,2,115,103,81
2,2,120,108,87
3,2,125,113,93
4,2,128,115,96
5,2,134,121,102
6,2,130,117,97
7,2,133,120,101
8,2,132,120,103
9,2,111,98,83
10,2,96,81,69
11,2,85,68,58
12,2,90,72,63
13,2,98,79,71
14,2,96,76,66
15,2,96,75,62
16,2,106,83,66
17,2,126,104,83
18,2,120,98,75
19,2,123,101,76
20,2,143,122,95
21,2,138,117,90
22,2,144,124,97
23,2,154,135,108
24,2,140,121,95
